id,label
2998,4
2999,3
3000,6
3001,6
3002,0
3003,5
3004,6
3005,6
3006,4
3007,2
3008,3
3009,0
3010,3
3011,5
3012,2
3013,2
3014,3
3015,5
3016,3
3017,5
3018,6
3019,3
3020,6
3021,2
3022,3
3023,3
3024,0
3025,2
3026,3
3027,3
3028,6
3029,5
3030,3
3031,3
3032,0
3033,0
3034,6
3035,3
3036,3
3037,3
3038,5
3039,2
3040,5
3041,5
3042,2
3043,0
3044,2
3045,4
3046,2
3047,3
3048,3
3049,3
3050,4
3051,4
3052,0
3053,0
3054,2
3055,0
3056,4
3057,4
3058,6
3059,6
3060,0
3061,5
3062,2
3063,2
3064,0
3065,2
3066,3
3067,5
3068,6
3069,5
3070,4
3071,3
3072,3
3073,2
3074,3
3075,6
3076,3
3077,5
3078,2
3079,3
3080,2
3081,6
3082,4
3083,2
3084,4
3085,5
3086,3
3087,0
3088,6
3089,3
3090,0
3091,6
3092,3
3093,0
3094,3
3095,6
3096,4
3097,5
3098,2
3099,4
3100,0
3101,0
3102,2
3103,3
3104,5
3105,4
3106,0
3107,3
3108,4
3109,0
3110,2
3111,3
3112,3
3113,3
3114,4
3115,6
3116,3
3117,3
3118,3
3119,6
3120,2
3121,0
3122,3
3123,4
3124,6
3125,2
3126,0
3127,6
3128,5
3129,6
3130,0
3131,0
3132,6
3133,5
3134,5
3135,4
3136,0
3137,2
3138,2
3139,0
3140,4
3141,3
3142,3
3143,0
3144,2
3145,6
3146,3
3147,5
3148,4
3149,2
3150,2
3151,4
3152,3
3153,2
3154,4
3155,2
3156,0
3157,2
3158,2
3159,6
3160,0
3161,3
3162,0
3163,5
3164,2
3165,4
3166,3
3167,2
3168,4
3169,5
3170,4
3171,2
3172,4
3173,1
3174,5
3175,5
3176,3
3177,1
3178,0
3179,6
3180,0
3181,4
3182,4
3183,3
3184,3
3185,3
3186,3
3187,2
3188,3
3189,0
3190,1
3191,4
3192,0
3193,5
3194,6
3195,2
3196,4
3197,2
3198,3
3199,6
3200,3
3201,4
3202,4
3203,0
3204,0
3205,0
3206,0
3207,5
3208,3
3209,6
3210,0
3211,0
3212,5
3213,3
3214,4
3215,3
3216,2
3217,5
3218,0
3219,3
3220,6
3221,4
3222,3
3223,4
3224,0
3225,3
3226,3
3227,4
3228,3
3229,0
3230,3
3231,5
3232,4
3233,6
3234,5
3235,3
3236,3
3237,0
3238,4
3239,2
3240,2
3241,5
3242,4
3243,3
3244,4
3245,6
3246,3
3247,3
3248,2
3249,2
3250,2
3251,5
3252,3
3253,4
3254,6
3255,4
3256,6
3257,3
3258,0
3259,3
3260,3
3261,2
3262,3
3263,0
3264,4
3265,2
3266,2
3267,2
3268,3
3269,2
3270,4
3271,0
3272,5
3273,3
3274,3
3275,2
3276,2
3277,3
3278,2
3279,3
3280,3
3281,2
3282,3
3283,0
3284,2
3285,4
3286,2
3287,0
3288,6
3289,3
3290,2
3291,0
3292,5
3293,2
3294,3
3295,5
3296,0
3297,5
3298,0
3299,6
3300,2
3301,6
3302,2
3303,6
3304,2
3305,6
3306,6
3307,3
3308,3
3309,3
3310,6
3311,3
3312,4
3313,5
3314,4
3315,6
3316,3
3317,3
3318,0
3319,4
3320,2
3321,5
3322,3
3323,3
3324,6
3325,4
3326,2
3327,6
3328,5
3329,4
3330,3
3331,3
3332,5
3333,4
3334,6
3335,2
3336,6
3337,4
3338,3
3339,0
3340,5
3341,2
3342,5
3343,6
3344,4
3345,4
3346,2
3347,4
3348,5
3349,3
3350,4
3351,3
3352,2
3353,3
3354,5
3355,6
3356,6
3357,4
3358,2
3359,2
3360,3
3361,0
3362,4
3363,3
3364,4
3365,6
3366,3
3367,3
3368,3
3369,0
3370,0
3371,4
3372,6
3373,3
3374,6
3375,2
3376,4
3377,5
3378,6
3379,3
3380,2
3381,3
3382,6
3383,4
3384,4
3385,3
3386,2
3387,3
3388,2
3389,2
3390,3
3391,3
3392,3
3393,5
3394,2
3395,4
3396,6
3397,3
3398,6
3399,6
3400,4
3401,2
3402,3
3403,5
3404,2
3405,5
3406,0
3407,3
3408,2
3409,5
3410,4
3411,6
3412,6
3413,2
3414,6
3415,3
3416,3
3417,5
3418,5
3419,2
3420,4
3421,4
3422,6
3423,6
3424,0
3425,3
3426,4
3427,0
3428,2
3429,6
3430,5
3431,2
3432,0
3433,2
3434,2
3435,0
3436,6
3437,3
3438,6
3439,0
3440,3
3441,6
3442,4
3443,4
3444,5
3445,5
3446,2
3447,3
3448,2
3449,3
3450,2
3451,3
3452,0
3453,6
3454,3
3455,6
3456,4
3457,4
3458,2
3459,6
3460,3
3461,0
3462,5
3463,4
3464,6
3465,6
3466,3
3467,3
3468,6
3469,4
3470,4
3471,1
3472,4
3473,2
3474,2
3475,2
3476,0
3477,3
3478,4
3479,4
3480,3
3481,6
3482,0
3483,2
3484,0
3485,6
3486,2
3487,4
3488,2
3489,2
3490,2
3491,4
3492,6
3493,3
3494,5
3495,4
3496,0
3497,2
3498,2
3499,2
3500,4
3501,6
3502,0
3503,0
3504,3
3505,6
3506,5
3507,6
3508,3
3509,3
3510,6
3511,2
3512,4
3513,2
3514,4
3515,3
3516,4
3517,4
3518,0
3519,5
3520,3
3521,6
3522,4
3523,5
3524,2
3525,3
3526,4
3527,0
3528,0
3529,4
3530,4
3531,4
3532,6
3533,4
3534,4
3535,4
3536,3
3537,2
3538,3
3539,5
3540,3
3541,3
3542,2
3543,5
3544,0
3545,6
3546,4
3547,4
3548,0
3549,3
3550,3
3551,4
3552,2
3553,2
3554,3
3555,2
3556,6
3557,2
3558,5
3559,5
3560,3
3561,1
3562,3
3563,6
3564,6
3565,5
3566,0
3567,3
3568,6
3569,3
3570,0
3571,6
3572,6
3573,6
3574,4
3575,0
3576,2
3577,6
3578,2
3579,0
3580,0
3581,5
3582,2
3583,2
3584,2
3585,0
3586,4
3587,3
3588,0
3589,0
3590,3
3591,4
3592,3
3593,6
3594,5
3595,0
3596,5
3597,3
3598,3
3599,3
3600,3
3601,2
3602,5
3603,3
3604,4
3605,0
3606,3
3607,3
3608,3
3609,4
3610,4
3611,0
3612,4
3613,0
3614,6
3615,3
3616,6
3617,4
3618,3
3619,4
3620,0
3621,4
3622,3
3623,0
3624,2
3625,0
3626,0
3627,0
3628,6
3629,0
3630,3
3631,4
3632,2
3633,6
3634,6
3635,6
3636,2
3637,0
3638,3
3639,6
3640,5
3641,0
3642,3
3643,3
3644,5
3645,3
3646,3
3647,3
3648,6
3649,3
3650,2
3651,5
3652,3
3653,5
3654,4
3655,2
3656,6
3657,2
3658,5
3659,0
3660,4
3661,2
3662,6
3663,4
3664,0
3665,3
3666,3
3667,4
3668,6
3669,3
3670,6
3671,0
3672,3
3673,0
3674,5
3675,0
3676,3
3677,2
3678,3
3679,3
3680,3
3681,2
3682,3
3683,3
3684,5
3685,2
3686,3
3687,4
3688,4
3689,4
3690,3
3691,3
3692,6
3693,4
3694,0
3695,0
3696,4
3697,3
3698,4
3699,2
3700,4
3701,0
3702,3
3703,4
3704,3
3705,4
3706,3
3707,3
3708,2
3709,4
3710,3
3711,3
3712,2
3713,3
3714,3
3715,0
3716,4
3717,3
3718,6
3719,4
3720,6
3721,5
3722,3
3723,4
3724,4
3725,4
3726,5
3727,3
3728,2
3729,2
3730,3
3731,5
3732,2
3733,5
3734,2
3735,3
3736,3
3737,0
3738,3
3739,3
3740,3
3741,2
3742,4
3743,3
3744,3
3745,6
3746,0
3747,2
3748,2
3749,3
3750,2
3751,4
3752,6
3753,3
3754,4
3755,5
3756,5
3757,6
3758,2
3759,3
3760,5
3761,3
3762,0
3763,3
3764,2
3765,2
3766,0
3767,5
3768,3
3769,0
3770,6
3771,6
3772,0
3773,6
3774,3
3775,6
3776,5
3777,3
3778,3
3779,0
3780,3
3781,2
3782,6
3783,1
3784,3
3785,4
3786,4
3787,4
3788,6
3789,3
3790,5
3791,4
3792,6
3793,4
3794,0
3795,5
3796,2
3797,4
3798,3
3799,6
3800,3
3801,2
3802,4
3803,3
3804,3
3805,2
3806,4
3807,3
3808,6
3809,2
3810,4
3811,3
3812,3
3813,0
3814,6
3815,0
3816,3
3817,6
3818,6
3819,3
3820,2
3821,0
3822,5
3823,5
3824,0
3825,0
3826,3
3827,3
3828,0
3829,5
3830,3
3831,3
3832,5
3833,5
3834,3
3835,5
3836,3
3837,0
3838,3
3839,3
3840,5
3841,5
3842,0
3843,4
3844,3
3845,0
3846,5
3847,4
3848,2
3849,0
3850,6
3851,6
3852,3
3853,3
3854,2
3855,3
3856,3
3857,3
3858,4
3859,2
3860,2
3861,3
3862,0
3863,5
3864,3
3865,3
3866,4
3867,0
3868,6
3869,3
3870,3
3871,0
3872,0
3873,3
3874,3
3875,3
3876,4
3877,0
3878,3
3879,4
3880,2
3881,4
3882,6
3883,5
3884,6
3885,4
3886,5
3887,2
3888,3
3889,4
3890,4
3891,2
3892,6
3893,3
3894,3
3895,3
3896,0
3897,5
3898,2
3899,6
3900,0
3901,2
3902,5
3903,5
3904,6
3905,3
3906,3
3907,6
3908,6
3909,5
3910,5
3911,4
3912,4
3913,4
3914,3
3915,6
3916,3
3917,2
3918,3
3919,3
3920,3
3921,5
3922,3
3923,4
3924,4
3925,3
3926,6
3927,2
3928,0
3929,3
3930,0
3931,3
3932,2
3933,4
3934,5
3935,2
3936,5
3937,5
3938,5
3939,3
3940,6
3941,1
3942,4
3943,3
3944,5
3945,1
3946,3
3947,3
3948,3
3949,3
3950,4
3951,6
3952,0
3953,3
3954,2
3955,4
3956,4
3957,6
3958,3
3959,6
3960,0
3961,0
3962,0
3963,3
3964,2
3965,3
3966,4
3967,4
3968,6
3969,3
3970,0
3971,0
3972,4
3973,4
3974,2
3975,3
3976,5
3977,3
3978,2
3979,6
3980,3
3981,5
3982,4
3983,3
3984,5
3985,2
3986,3
3987,0
3988,4
3989,6
3990,4
3991,5
3992,2
3993,6
3994,2
3995,6
3996,3
3997,4
3998,3
3999,0
4000,0
4001,4
4002,3
4003,3
4004,2
4005,0
4006,3
4007,4
4008,0
4009,4
4010,3
4011,2
4012,5
4013,4
4014,3
4015,3
4016,3
4017,6
4018,4
4019,3
4020,0
4021,0
4022,1
4023,6
4024,3
4025,3
4026,6
4027,0
4028,4
4029,5
4030,6
4031,5
4032,5
4033,3
4034,3
4035,4
4036,4
4037,0
4038,6
4039,3
4040,3
4041,5
4042,5
4043,6
4044,2
4045,4
4046,0
4047,4
4048,6
4049,4
4050,5
4051,6
4052,2
4053,3
4054,3
4055,0
4056,3
4057,0
4058,4
4059,2
4060,4
4061,3
4062,2
4063,3
4064,5
4065,3
4066,5
4067,4
4068,3
4069,3
4070,0
4071,5
4072,6
4073,0
4074,5
4075,3
4076,5
4077,3
4078,6
4079,3
4080,5
4081,6
4082,3
4083,4
4084,3
4085,6
4086,5
4087,2
4088,5
4089,5
4090,3
4091,3
4092,3
4093,3
4094,2
4095,2
4096,4
4097,3
4098,3
4099,3
4100,6
4101,2
4102,3
4103,0
4104,4
4105,4
4106,3
4107,2
4108,0
4109,3
4110,6
4111,6
4112,4
4113,6
4114,3
4115,3
4116,0
4117,6
4118,2
4119,3
4120,2
4121,5
4122,5
4123,6
4124,5
4125,0
4126,3
4127,0
4128,3
4129,3
4130,3
4131,4
4132,6
4133,3
4134,3
4135,2
4136,0
4137,6
4138,0
4139,4
4140,3
4141,3
4142,3
4143,0
4144,0
4145,2
4146,5
4147,0
4148,6
4149,0
4150,5
4151,5
4152,5
4153,0
4154,0
4155,5
4156,0
4157,2
4158,2
4159,5
4160,6
4161,0
4162,0
4163,5
4164,3
4165,3
4166,2
4167,5
4168,3
4169,0
4170,4
4171,0
4172,0
4173,6
4174,0
4175,3
4176,3
4177,4
4178,4
4179,3
4180,3
4181,0
4182,4
4183,2
4184,6
4185,5
4186,6
4187,6
4188,2
4189,3
4190,3
4191,3
4192,5
4193,6
4194,3
4195,0
4196,0
4197,3
4198,5
4199,3
4200,2
4201,5
4202,0
4203,3
4204,3
4205,4
4206,0
4207,4
4208,6
4209,5
4210,4
4211,3
4212,2
4213,2
4214,2
4215,3
4216,3
4217,3
4218,2
4219,5
4220,5
4221,0
4222,4
4223,6
4224,4
4225,4
4226,4
4227,3
4228,6
4229,2
4230,6
4231,4
4232,0
4233,6
4234,3
4235,2
4236,4
4237,3
4238,3
4239,3
4240,4
4241,3
4242,2
4243,3
4244,4
4245,3
4246,3
4247,2
4248,3
4249,3
4250,0
4251,0
4252,3
4253,3
4254,3
4255,0
4256,6
4257,3
4258,4
4259,6
4260,3
4261,0
4262,4
4263,4
4264,3
4265,5
4266,5
4267,3
4268,6
4269,3
4270,5
4271,3
4272,2
4273,2
4274,4
4275,4
4276,6
4277,3
4278,4
4279,3
4280,3
4281,0
4282,4
4283,3
4284,6
4285,4
4286,4
4287,3
4288,0
4289,5
4290,6
4291,0
4292,3
4293,4
4294,2
4295,6
4296,4
4297,0
4298,6
4299,3
4300,4
4301,6
4302,2
4303,6
4304,6
4305,4
4306,3
4307,0
4308,2
4309,5
4310,3
4311,3
4312,4
4313,3
4314,0
4315,6
4316,0
4317,6
4318,3
4319,4
4320,3
4321,3
4322,4
4323,5
4324,6
4325,4
4326,4
4327,4
4328,2
4329,6
4330,3
4331,4
4332,3
4333,4
4334,4
4335,3
4336,0
4337,6
4338,0
4339,3
4340,5
4341,3
4342,6
4343,4
4344,3
4345,0
4346,2
4347,6
4348,4
4349,2
4350,2
4351,6
4352,0
4353,5
4354,2
4355,2
4356,2
4357,0
4358,3
4359,5
4360,6
4361,6
4362,2
4363,0
4364,2
4365,3
4366,3
4367,6
4368,6
4369,5
4370,5
4371,3
4372,5
4373,3
4374,5
4375,4
4376,3
4377,0
4378,3
4379,6
4380,3
4381,3
4382,3
4383,3
4384,3
4385,6
4386,4
4387,3
4388,4
4389,4
4390,3
4391,0
4392,3
4393,0
4394,0
4395,3
4396,6
4397,0
4398,5
4399,0
4400,0
4401,2
4402,0
4403,2
4404,3
4405,4
4406,0
4407,3
4408,5
4409,2
4410,2
4411,5
4412,6
4413,3
4414,0
4415,5
4416,6
4417,3
4418,4
4419,4
4420,2
4421,2
4422,3
4423,0
4424,0
4425,0
4426,4
4427,6
4428,6
4429,3
4430,3
4431,4
4432,6
4433,2
4434,3
4435,3
4436,3
4437,3
4438,3
4439,3
4440,3
4441,3
4442,0
4443,3
4444,3
4445,3
4446,4
4447,6
4448,6
4449,3
4450,6
4451,6
4452,5
4453,2
4454,6
4455,3
4456,4
4457,4
4458,5
4459,3
4460,3
4461,2
4462,3
4463,6
4464,3
4465,5
4466,6
4467,2
4468,3
4469,5
4470,3
4471,3
4472,4
4473,6
4474,6
4475,6
4476,2
4477,0
4478,2
4479,0
4480,2
4481,4
4482,6
4483,4
4484,5
4485,4
4486,4
4487,3
4488,3
4489,3
4490,6
4491,4
4492,2
4493,0
4494,4
4495,3
4496,4
4497,2
4498,3
4499,4
4500,3
4501,4
4502,3
4503,3
4504,5
4505,6
4506,5
4507,0
4508,4
4509,3
4510,3
4511,2
4512,3
4513,5
4514,3
4515,0
4516,2
4517,4
4518,4
4519,2
4520,5
4521,4
4522,5
4523,6
4524,2
4525,5
4526,2
4527,3
4528,5
4529,2
4530,0
4531,4
4532,4
4533,3
4534,6
4535,4
4536,4
4537,3
4538,2
4539,3
4540,5
4541,0
4542,3
4543,3
4544,4
4545,2
4546,3
4547,3
4548,4
4549,6
4550,0
4551,4
4552,4
4553,6
4554,5
4555,6
4556,5
4557,2
4558,3
4559,3
4560,5
4561,5
4562,2
4563,0
4564,3
4565,6
4566,3
4567,6
4568,2
4569,4
4570,2
4571,6
4572,2
4573,0
4574,3
4575,0
4576,2
4577,2
4578,3
4579,4
4580,0
4581,0
4582,2
4583,3
4584,3
4585,0
4586,2
4587,4
4588,2
4589,0
4590,4
4591,4
4592,3
4593,3
4594,2
4595,2
4596,6
4597,2
4598,6
4599,4
4600,3
4601,0
4602,0
4603,0
4604,3
4605,0
4606,0
4607,0
4608,3
4609,0
4610,3
4611,2
4612,0
4613,3
4614,3
4615,6
4616,3
4617,6
4618,2
4619,0
4620,6
4621,2
4622,3
4623,4
4624,3
4625,3
4626,4
4627,4
4628,0
4629,3
4630,3
4631,3
4632,3
4633,4
4634,6
4635,2
4636,3
4637,0
4638,2
4639,3
4640,2
4641,4
4642,5
4643,2
4644,3
4645,6
4646,0
4647,3
4648,3
4649,6
4650,3
4651,4
4652,4
4653,3
4654,6
4655,6
4656,3
4657,2
4658,5
4659,6
4660,6
4661,2
4662,3
4663,2
4664,3
4665,4
4666,5
4667,3
4668,4
4669,4
4670,4
4671,3
4672,3
4673,4
4674,4
4675,2
4676,3
4677,0
4678,3
4679,0
4680,2
4681,3
4682,0
4683,3
4684,4
4685,2
4686,3
4687,5
4688,0
4689,4
4690,2
4691,4
4692,2
4693,5
4694,6
4695,4
4696,3
4697,2
4698,6
4699,2
4700,0
4701,5
4702,4
4703,4
4704,2
4705,0
4706,6
4707,5
4708,3
4709,6
4710,5
4711,6
4712,2
4713,2
4714,4
4715,2
4716,2
4717,6
4718,5
4719,5
4720,4
4721,0
4722,5
4723,4
4724,0
4725,4
4726,0
4727,5
4728,0
4729,3
4730,2
4731,3
4732,3
4733,2
4734,6
4735,2
4736,2
4737,3
4738,4
4739,0
4740,4
4741,2
4742,2
4743,4
4744,0
4745,0
4746,4
4747,6
4748,2
4749,4
4750,2
4751,6
4752,6
4753,3
4754,2
4755,6
4756,6
4757,5
4758,2
4759,3
4760,3
4761,5
4762,2
4763,3
4764,2
4765,5
4766,4
4767,4
4768,6
4769,1
4770,3
4771,3
4772,6
4773,0
4774,2
4775,6
4776,3
4777,6
4778,0
4779,6
4780,3
4781,3
4782,2
4783,6
4784,4
4785,3
4786,6
4787,0
4788,6
4789,5
4790,4
4791,6
4792,3
4793,0
4794,5
4795,0
4796,3
4797,3
4798,0
4799,3
4800,6
4801,5
4802,2
4803,3
4804,3
4805,4
4806,0
4807,6
4808,3
4809,3
4810,2
4811,6
4812,6
4813,0
4814,3
4815,3
4816,2
4817,2
4818,4
4819,3
4820,0
4821,2
4822,5
4823,3
4824,3
4825,5
4826,3
4827,4
4828,6
4829,0
4830,5
4831,2
4832,2
4833,4
4834,4
4835,3
4836,2
4837,0
4838,6
4839,3
4840,3
4841,3
4842,6
4843,3
4844,6
4845,3
4846,6
4847,3
4848,2
4849,2
4850,4
4851,0
4852,0
4853,4
4854,6
4855,2
4856,5
4857,4
4858,4
4859,4
4860,2
4861,5
4862,6
4863,3
4864,0
4865,4
4866,5
4867,4
4868,3
4869,0
4870,0
4871,0
4872,2
4873,6
4874,0
4875,0
4876,3
4877,4
4878,2
4879,2
4880,4
4881,3
4882,4
4883,5
4884,4
4885,3
4886,3
4887,3
4888,3
4889,4
4890,4
4891,5
4892,3
4893,3
4894,6
4895,0
4896,0
4897,3
4898,3
4899,6
4900,3
4901,3
4902,6
4903,2
4904,5
4905,2
4906,3
4907,2
4908,3
4909,4
4910,0
4911,3
4912,1
4913,5
4914,4
4915,3
4916,3
4917,5
4918,4
4919,5
4920,6
4921,2
4922,0
4923,3
4924,6
4925,4
4926,4
4927,3
4928,4
4929,3
4930,2
4931,4
4932,4
4933,2
4934,4
4935,3
4936,4
4937,3
4938,2
4939,3
4940,4
4941,3
4942,0
4943,2
4944,6
4945,4
4946,4
4947,3
4948,4
4949,3
4950,3
4951,2
4952,2
4953,3
4954,2
4955,6
4956,4
4957,5
4958,4
4959,4
4960,6
4961,3
4962,5
4963,5
4964,2
4965,0
4966,2
4967,4
4968,0
4969,3
4970,3
4971,0
4972,6
4973,0
4974,2
4975,4
4976,3
4977,2
4978,3
4979,3
4980,5
4981,4
4982,3
4983,6
4984,4
4985,0
4986,2
4987,3
4988,6
4989,6
4990,4
4991,0
4992,2
4993,5
4994,0
4995,3
4996,2
4997,3
4998,3
4999,6
5000,3
5001,6
5002,3
5003,0
5004,4
5005,2
5006,4
5007,6
5008,6
5009,3
5010,0
5011,0
5012,0
5013,4
5014,6
5015,0
5016,0
5017,4
5018,3
5019,5
5020,3
5021,4
5022,4
5023,4
5024,0
5025,4
5026,5
5027,0
5028,4
5029,6
5030,4
5031,3
5032,3
5033,3
5034,3
5035,3
5036,6
5037,4
5038,3
5039,0
5040,0
5041,3
5042,3
5043,4
5044,4
5045,3
5046,4
5047,6
5048,0
5049,3
5050,2
5051,6
5052,6
5053,4
5054,6
5055,0
5056,4
5057,3
5058,6
5059,3
5060,4
5061,5
5062,4
5063,2
5064,4
5065,0
5066,5
5067,3
5068,2
5069,3
5070,3
5071,6
5072,6
5073,6
5074,3
5075,3
5076,3
5077,6
5078,4
5079,0
5080,6
5081,2
5082,3
5083,6
5084,2
5085,3
5086,3
5087,6
5088,6
5089,3
5090,0
5091,6
5092,6
5093,0
5094,3
5095,0
5096,3
5097,2
5098,0
5099,3
5100,5
5101,3
5102,3
5103,4
5104,2
5105,5
5106,4
5107,2
5108,2
5109,5
5110,4
5111,3
5112,6
5113,6
5114,3
5115,3
5116,6
5117,6
5118,3
5119,3
5120,5
5121,6
5122,5
5123,0
5124,5
5125,4
5126,3
5127,2
5128,0
5129,2
5130,2
5131,5
5132,4
5133,4
5134,3
5135,6
5136,2
5137,6
5138,6
5139,1
5140,4
5141,3
5142,5
5143,3
5144,2
5145,5
5146,0
5147,5
5148,2
5149,0
5150,6
5151,3
5152,6
5153,2
5154,2
5155,2
5156,2
5157,2
5158,2
5159,3
5160,6
5161,5
5162,2
5163,5
5164,2
5165,6
5166,4
5167,6
5168,0
5169,3
5170,6
5171,3
5172,0
5173,3
5174,2
5175,2
5176,0
5177,3
5178,3
5179,4
5180,0
5181,5
5182,6
5183,5
5184,0
5185,4
5186,6
5187,0
5188,5
5189,4
5190,3
5191,3
5192,3
5193,4
5194,5
5195,4
5196,0
5197,3
5198,4
5199,2
5200,6
5201,2
5202,6
5203,4
5204,0
5205,4
5206,3
5207,3
5208,2
5209,3
5210,3
5211,3
5212,5
5213,3
5214,4
5215,3
5216,6
5217,5
5218,2
5219,3
5220,3
5221,6
5222,4
5223,2
5224,3
5225,5
5226,4
5227,2
5228,2
5229,3
5230,3
5231,5
5232,0
5233,5
5234,6
5235,5
5236,3
5237,6
5238,0
5239,6
5240,5
5241,4
5242,5
5243,6
5244,2
5245,2
5246,3
5247,2
5248,3
5249,0
5250,3
5251,3
5252,3
5253,6
5254,2
5255,0
5256,4
5257,0
5258,0
5259,2
5260,3
5261,3
5262,3
5263,6
5264,6
5265,3
5266,3
5267,3
5268,0
5269,4
5270,5
5271,2
5272,4
5273,6
5274,5
5275,3
5276,6
5277,3
5278,4
5279,5
5280,3
5281,4
5282,6
5283,2
5284,3
5285,2
5286,2
5287,3
5288,3
5289,6
5290,4
5291,4
5292,3
5293,6
5294,2
5295,3
5296,0
5297,4
5298,6
5299,6
5300,5
5301,3
5302,3
5303,5
5304,0
5305,2
5306,0
5307,6
5308,6
5309,4
5310,0
5311,2
5312,2
5313,2
5314,3
5315,4
5316,0
5317,5
5318,0
5319,4
5320,0
5321,4
5322,0
5323,3
5324,6
5325,3
5326,6
5327,3
5328,3
5329,3
5330,0
5331,0
5332,4
5333,6
5334,3
5335,3
5336,3
5337,3
5338,6
5339,3
5340,2
5341,3
5342,5
5343,3
5344,3
5345,4
5346,0
5347,5
5348,0
5349,5
5350,6
5351,3
5352,3
5353,3
5354,3
5355,2
5356,3
5357,3
5358,0
5359,6
5360,2
5361,3
5362,0
5363,5
5364,5
5365,5
5366,0
5367,2
5368,4
5369,6
5370,0
5371,0
5372,2
5373,4
5374,6
5375,3
5376,4
5377,5
5378,0
5379,6
5380,4
5381,3
5382,3
5383,4
5384,3
5385,6
5386,4
5387,3
5388,4
5389,0
5390,3
5391,3
5392,5
5393,0
5394,0
5395,3
5396,6
5397,3
5398,2
5399,3
5400,4
5401,3
5402,3
5403,3
5404,4
5405,3
5406,6
5407,2
5408,6
5409,4
5410,6
5411,5
5412,6
5413,3
5414,2
5415,4
5416,0
5417,3
5418,3
5419,6
5420,2
5421,3
5422,3
5423,0
5424,6
5425,3
5426,4
5427,0
5428,5
5429,3
5430,5
5431,3
5432,3
5433,3
5434,0
5435,0
5436,3
5437,3
5438,2
5439,6
5440,3
5441,2
5442,0
5443,3
5444,6
5445,5
5446,4
5447,3
5448,3
5449,3
5450,6
5451,6
5452,6
5453,6
5454,2
5455,6
5456,6
5457,3
5458,3
5459,3
5460,6
5461,4
5462,0
5463,0
5464,4
5465,6
5466,3
5467,4
5468,5
5469,6
5470,0
5471,3
5472,4
5473,3
5474,1
5475,4
5476,2
5477,3
5478,4
5479,0
5480,3
5481,6
5482,3
5483,4
5484,6
5485,5
5486,3
5487,3
5488,0
5489,6
5490,2
5491,3
5492,4
5493,6
5494,3
5495,4
5496,4
5497,5
5498,6
5499,3
5500,4
5501,6
5502,3
5503,2
5504,6
5505,3
5506,3
5507,2
5508,3
5509,6
5510,2
5511,2
5512,5
5513,0
5514,2
5515,6
5516,3
5517,6
5518,3
5519,3
5520,3
5521,0
5522,3
5523,4
5524,4
5525,6
5526,3
5527,2
5528,3
5529,5
5530,2
5531,6
5532,0
5533,0
5534,3
5535,3
5536,3
5537,3
5538,4
5539,4
5540,3
5541,3
5542,2
5543,4
5544,6
5545,4
5546,4
5547,0
5548,2
5549,4
5550,2
5551,3
5552,0
5553,0
5554,6
5555,3
5556,3
5557,0
5558,5
5559,6
5560,3
5561,3
5562,5
5563,6
5564,5
5565,3
5566,3
5567,0
5568,3
5569,6
5570,2
5571,4
5572,2
5573,3
5574,5
5575,3
5576,6
5577,5
5578,2
5579,4
5580,0
5581,4
5582,2
5583,6
5584,6
5585,2
5586,4
5587,6
5588,4
5589,0
5590,4
5591,3
5592,2
5593,2
5594,3
5595,0
5596,2
5597,4
5598,3
5599,4
5600,6
5601,0
5602,3
5603,3
5604,4
5605,3
5606,2
5607,2
5608,4
5609,5
5610,2
5611,5
5612,3
5613,5
5614,2
5615,6
5616,4
5617,3
5618,2
5619,2
5620,3
5621,6
5622,6
5623,6
5624,6
5625,6
5626,3
5627,3
5628,3
5629,0
5630,2
5631,0
5632,2
5633,6
5634,3
5635,3
5636,1
5637,3
5638,3
5639,2
5640,0
5641,4
5642,0
5643,3
5644,5
5645,6
5646,0
5647,4
5648,6
5649,4
5650,6
5651,6
5652,4
5653,5
5654,4
5655,4
5656,3
5657,3
5658,6
5659,3
5660,3
5661,6
5662,5
5663,3
5664,2
5665,3
5666,5
5667,5
5668,6
5669,0
5670,0
5671,2
5672,4
5673,3
5674,0
5675,3
5676,3
5677,6
5678,2
5679,6
5680,3
5681,0
5682,2
5683,3
5684,3
5685,4
5686,4
5687,4
5688,0
5689,6
5690,0
5691,1
5692,6
5693,0
5694,3
5695,4
5696,3
5697,4
5698,3
5699,4
5700,6
5701,6
5702,4
5703,5
5704,3
5705,2
5706,4
5707,5
5708,0
5709,2
5710,3
5711,3
5712,6
5713,6
5714,3
5715,3
5716,6
5717,3
5718,5
5719,2
5720,0
5721,4
5722,6
5723,2
5724,0
5725,4
5726,6
5727,6
5728,2
5729,4
5730,3
5731,3
5732,3
5733,0
5734,3
5735,4
5736,3
5737,3
5738,6
5739,3
5740,2
5741,5
5742,5
5743,5
5744,3
5745,4
5746,6
5747,3
5748,3
5749,3
5750,0
5751,4
5752,5
5753,5
5754,3
5755,4
5756,3
5757,3
5758,6
5759,3
5760,3
5761,4
5762,2
5763,2
5764,5
5765,6
5766,1
5767,3
5768,3
5769,0
5770,3
5771,4
5772,3
5773,6
5774,4
5775,5
5776,4
5777,5
5778,3
5779,6
5780,0
5781,5
5782,2
5783,2
5784,0
5785,4
5786,4
5787,6
5788,3
5789,6
5790,0
5791,5
5792,2
5793,3
5794,3
5795,2
5796,2
